Unnamed: 0,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,R2TotalmCGRate,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
595,S1,A1,5,K22,21,10,S1,A1,5,K22,21,10,3975054.0,796316.0,22109.0,1362.0,78862.0,12923.0,105096.0,177396.0,346992.0,137145.0,124688.0,201561.0,254.0,84444.0,850897.0,3017243.0,358346001.0,0.759044531218947,1910074,63.3,900969,206200,0,0,941252,968822,44755523,80.9,21.3,21.5,1724253,1406844,0.815915,317409,3975054.0,837354.0,63164.0,115.0,17256.0,63402.0,365450.0,627.0,107120.0,5108.0,231174.0,82540.0,16.0,16692.0,1782026.0,3092642.0,388662948.0,0.7780125754266483,1765041,57.1,1161218,166383,868475,896566,0,0,44535360,22.4,21.6,1447660,1204638,0.832128,243022,80.5,166292.0,10803356.0,0.0153926242919329,348073.0,473894.0,0.7344954778916805,3644.0,736913.0,0.0049449527963273,0.0162480603281835,0.0,121.0,439125.0,0.7835487330286869,406236,483644,504949,0.9578076201755028,3975054,0.0173236286478266,3902,0.0552350986929988,0.1216697936682118,1.5237201096373776,,,,,2.0,,2.0,,,2.0,Safe
596,S1,A1,5,K9,8,10,S1,A1,5,K9,8,10,2038.0,119.0,0.0,0.0,25.0,0.0,51.0,55.0,313.0,189.0,0.0,50.0,0.0,77.0,204.0,1924.0,230731.0,0.9440628066732092,1493,77.6,255,176,0,0,729,764,36767,74.4,1.2,1.7,1401,1159,0.827266,242,2038.0,162.0,28.0,0.0,5.0,32.0,245.0,0.0,63.0,0.0,73.0,0.0,0.0,0.0,904.0,1885.0,242842.0,0.9249263984298332,1383,73.4,369,133,652,731,0,0,38062,1.3,2.3,1251,1068,0.853717,183,67.0,189.0,10399.0,0.0181748245023559,312.0,448.0,0.6964285714285714,4.0,680.0,0.0058823529411764,1.5827995043418222e-05,0.0,10.0,425.0,1.0,0,0,11,0.0,2038,8.881780017144625e-06,0,0.1042688910696761,0.0,0.0,,,,,,,,,,,
597,S1,A1,5,L10,9,11,S1,A1,5,L10,9,11,7298.0,2973.0,0.0,0.0,56.0,6.0,83.0,70.0,326.0,102.0,7.0,1950.0,0.0,46.0,614.0,2610.0,301986.0,0.3576322280076733,1808,69.3,631,171,0,0,1044,764,44662,73.5,0.5,0.5,1655,1332,0.804834,323,7298.0,2416.0,57.0,0.0,6.0,71.0,370.0,2.0,60.0,5.0,2090.0,7.0,0.0,3.0,4070.0,3271.0,380632.0,0.4482049876678542,1529,46.7,1646,96,861,668,0,0,42110,0.9,0.7,1386,1156,0.834055,230,58.8,50.0,13895.0,0.0035984166966534,363.0,616.0,0.5892857142857143,5.0,1050.0,0.0047619047619047,2.042278236105412e-05,0.0,16.0,551.0,0.9963833634719712,5,5,16,0.3125,7298,3.180531431065823e-05,1,0.037750068511921,0.0006851192107426,0.015432098765432,,,,,,,,,,,
598,S1,A1,5,L21,20,11,S1,A1,5,L21,20,11,3478602.0,268445.0,20741.0,1202.0,79743.0,13811.0,107144.0,158906.0,366704.0,174745.0,132574.0,92458.0,103.0,88319.0,1018832.0,3134785.0,373724076.0,0.9011623060068384,2125600,67.8,788792,220393,0,0,1051921,1073679,49894277,80.9,21.7,22.3,1921799,1584846,0.824668,336953,3478602.0,331816.0,69022.0,92.0,17310.0,67879.0,379972.0,695.0,113931.0,5369.0,123497.0,67975.0,35.0,17769.0,1676230.0,3191433.0,405350358.0,0.9174470088846036,1978903,62.0,1033386,179144,973543,1005360,0,0,49792981,24.0,23.1,1630012,1368357,0.839477,261655,81.2,204937.0,11292007.0,0.0181488552035081,361786.0,489554.0,0.7390114267271843,4130.0,769292.0,0.0053685726616161,0.016932903344631,0.0,77.0,460108.0,0.7686298880068425,467424,551338,574952,0.958928745356134,3478602,0.0151600479544648,4289,0.0661340389041344,0.1584941306881327,1.636241148643435,,,,,,,,,,,
599,S1,A1,5,L22,21,11,S1,A1,5,L22,21,11,1379551.0,196864.0,14782.0,977.0,32464.0,6349.0,27038.0,67402.0,64137.0,35190.0,267244.0,16721.0,149.0,22223.0,379051.0,972549.0,114680265.0,0.7049750244826034,476688,49.0,462873,32988,0,0,224036,252652,9471917,93.9,80.5,78.5,416383,342018,0.821402,74365,1379551.0,207969.0,28442.0,91.0,14299.0,22628.0,71959.0,292.0,40837.0,1810.0,32325.0,89037.0,9.0,13131.0,785210.0,1164495.0,145835281.0,0.8441115986288292,562651,48.3,572566,29278,261806,300845,0,0,12472543,85.1,83.1,414508,340732,0.822015,73776,94.8,11399.0,518789.0,0.0219723240084118,16080.0,19404.0,0.8286951144094001,255.0,30940.0,0.0082417582417582,0.0008157226843343,0.0,42.0,22495.0,0.1518485766938254,345981,409549,419381,0.9765559240881204,1379551,0.0060122024064925,3822,0.0081530150027074,0.2968712283924262,5.507207594868623,,,,,,,,,,,
600,S1,A1,5,L9,8,11,S1,A1,5,L9,8,11,3437.0,431.0,1.0,0.0,61.0,0.0,89.0,125.0,367.0,132.0,19.0,146.0,0.0,148.0,1435.0,2981.0,356625.0,0.8673261565318592,1885,63.2,817,279,0,0,997,888,45700,72.8,2.8,1.7,1760,1444,0.820455,316,3437.0,486.0,85.0,0.0,16.0,61.0,460.0,0.0,93.0,0.0,77.0,19.0,0.0,2.0,3221.0,3009.0,384585.0,0.8754727960430608,1864,61.9,959,186,999,865,0,0,49465,1.5,1.8,1497,1237,0.826319,260,71.7,129.0,14088.0,0.0091567291311754,431.0,649.0,0.6640986132511556,1.0,934.0,0.0010706638115631,2.226721523632764e-05,0.0,26.0,571.0,0.9913194444444444,0,25,43,0.5813953488372093,3437,1.497874284540043e-05,0,0.0830666278731451,0.0072737852778585,0.0788643533123028,,,,,,,,,,,
601,S1,A1,5,M10,9,12,S1,A1,5,M10,9,12,4655.0,837.0,1.0,0.0,122.0,23.0,175.0,190.0,565.0,134.0,2.0,81.0,0.0,79.0,722.0,3892.0,466633.0,0.8360902255639098,2514,64.6,1088,290,0,0,1272,1242,61698,73.8,5.2,5.5,2316,1873,0.808722,443,4655.0,913.0,89.0,0.0,23.0,76.0,584.0,1.0,180.0,1.0,136.0,11.0,0.0,6.0,3319.0,3837.0,490027.0,0.8242749731471536,2287,59.6,1340,210,1142,1145,0,0,59520,3.0,4.1,2055,1716,0.835036,339,83.8,408.0,18719.0,0.0217960361130402,663.0,873.0,0.7594501718213058,4.0,1300.0,0.003076923076923,2.8448646915400927e-05,0.0,0.0,769.0,0.983375959079284,47,68,98,0.6938775510204082,4655,2.028689204112278e-05,7,0.0825993555316863,0.0146079484425349,0.1531531531531531,,,,,,,,,,,
602,S1,A1,5,M21,20,12,S1,A1,5,M21,20,12,2499108.0,134349.0,12413.0,1424.0,66397.0,9416.0,89158.0,152466.0,287445.0,29952.0,83158.0,46753.0,94.0,69526.0,775798.0,2331394.0,278659024.0,0.9328904553144562,1555932,66.7,589262,186200,0,0,773739,782193,37131707,80.1,15.4,15.8,1413080,1167932,0.826515,245148,2499108.0,190731.0,52007.0,57.0,9747.0,52265.0,294312.0,576.0,86204.0,4083.0,66131.0,40082.0,9.0,9999.0,1347369.0,2365143.0,301248058.0,0.9463948736909328,1444391,61.1,767241,153511,717645,726745,0,0,36739406,17.9,17.3,1207570,1020606,0.845173,186964,81.0,191241.0,8819038.0,0.0216850182525577,289241.0,390816.0,0.7400950831081634,3461.0,602109.0,0.0057481286610896,0.0132771337577858,0.0,0.0,357672.0,0.8277298478172326,243014,285933,303360,0.9425534018987342,2499108,0.0108913285059304,3495,0.0715599325839459,0.114414022923379,1.16636412957018,,,,,,,,,,,
603,S1,A1,5,M22,21,12,S1,A1,5,M22,21,12,2454963.0,141163.0,12284.0,732.0,60355.0,8455.0,82652.0,73794.0,282732.0,160186.0,69135.0,58402.0,57.0,69149.0,670996.0,2283325.0,272977562.0,0.9300853006745926,1532438,67.1,566342,184545,0,0,762763,769675,36543074,80.7,15.2,15.5,1384618,1139264,0.8228,245354,2454963.0,189999.0,47786.0,32.0,9315.0,52335.0,299058.0,471.0,78841.0,5060.0,74630.0,28646.0,1.0,9675.0,1190890.0,2318167.0,295443719.0,0.9442777752658594,1424134,61.4,740831,153202,703684,720450,0,0,36429931,17.3,16.8,1188409,999549,0.841082,188860,81.2,200222.0,8953480.0,0.0223624780532262,300207.0,399582.0,0.751302611228734,3865.0,616080.0,0.0062735359044279,0.0134029429746057,0.0,56.0,362869.0,0.8356916174973631,228669,271844,289780,0.938104769135206,2454963,0.0106989407832332,3768,0.0739051871657536,0.1107324224438413,1.1079619327097472,,,,,111.0,6.0,117.0,,,117.0,Safe
604,S1,A1,5,M9,8,12,S1,A1,5,M9,8,12,4916.0,692.0,20.0,0.0,115.0,16.0,226.0,180.0,554.0,198.0,30.0,73.0,0.0,108.0,1102.0,4274.0,510734.0,0.8694060211554109,2946,68.9,893,435,0,0,1559,1387,72294,79.3,3.2,4.7,2654,2101,0.791635,553,4916.0,740.0,48.0,0.0,0.0,87.0,557.0,0.0,155.0,2.0,100.0,4.0,0.0,20.0,2561.0,4309.0,547986.0,0.8765256305939788,2738,63.5,1277,294,1493,1245,0,0,72544,4.6,4.8,2351,1929,0.820502,422,81.2,547.0,23859.0,0.022926359025944,768.0,990.0,0.7757575757575758,7.0,1657.0,0.004224502112251,3.562278407886304e-05,0.0,0.0,959.0,0.9835897435897436,74,74,99,0.7474747474747475,4916,2.1424352583063284e-05,10,0.0975386493083808,0.0150528885272579,0.1335740072202166,,,,,,,,,,,
605,S1,A1,5,N10,9,13,S1,A1,5,N10,9,13,4793.0,596.0,6.0,0.0,102.0,1.0,129.0,229.0,712.0,226.0,13.0,116.0,0.0,156.0,1226.0,4253.0,506642.0,0.8873356978927602,2945,69.2,905,403,0,0,1391,1554,71840,78.8,2.2,2.9,2684,2207,0.82228,477,4793.0,654.0,98.0,0.0,5.0,153.0,668.0,0.0,174.0,11.0,122.0,2.0,0.0,2.0,2675.0,4247.0,541966.0,0.8860838723137909,2682,63.2,1226,339,1225,1457,0,0,68962,2.3,2.7,2302,1936,0.841008,366,72.1,399.0,20540.0,0.019425511197663,696.0,1008.0,0.6904761904761905,8.0,1366.0,0.0058565153733528,3.169334012719338e-05,0.0,0.0,833.0,0.9881376037959668,19,21,38,0.5526315789473685,4793,2.0888307959849944e-05,4,0.086897558940121,0.0043813895263926,0.0439330543933054,,,,,,,,,,,
606,S1,A1,5,N21,20,13,S1,A1,5,N21,20,13,2563940.0,138583.0,11289.0,767.0,67597.0,8428.0,77764.0,131270.0,304455.0,54711.0,91973.0,51965.0,46.0,76091.0,743625.0,2379055.0,284543175.0,0.9278902782436408,1588108,66.8,618825,172122,0,0,778552,809556,38034337,81.3,13.6,13.9,1455776,1202143,0.825775,253633,2563940.0,192309.0,50478.0,27.0,9042.0,54358.0,311310.0,512.0,78545.0,5288.0,67751.0,41649.0,5.0,9936.0,1334980.0,2424660.0,308991393.0,0.9456773559443667,1486468,61.3,794242,143950,722983,763485,0,0,38122728,17.3,15.8,1258660,1063365,0.844839,195295,82.7,215927.0,9473731.0,0.0227921818763906,325593.0,426380.0,0.7636216520474693,3838.0,656045.0,0.0058502084460669,0.0141939333410402,0.0,21.0,382887.0,0.8528917777460974,208802,261173,280030,0.9326607863443204,2563940,0.0111738719613139,3398,0.0746676989321123,0.1018639281730461,1.029723932911203,,,,,,,,,,,
607,S1,A1,5,N22,21,13,S1,A1,5,N22,21,13,3920390.0,424455.0,19098.0,2183.0,87490.0,11599.0,103202.0,194243.0,373349.0,156493.0,393873.0,84990.0,277.0,91555.0,1339992.0,3228513.0,379711827.0,0.8235183234321075,2052839,63.6,974459,201215,0,0,1025698,1027141,48789633,73.0,17.9,18.8,1844198,1510112,0.818845,334086,3920390.0,485701.0,72057.0,1267.0,22576.0,72049.0,391293.0,731.0,119304.0,8679.0,115656.0,192653.0,115.0,19583.0,2475280.0,3464964.0,431658111.0,0.8838314555439637,2045426,59.0,1248304,171234,1007503,1037922,0,0,51497033,25.7,24.3,1688149,1414401,0.837841,273748,75.5,65999.0,11795388.0,0.0055953225107982,333533.0,524166.0,0.6363117790928828,3099.0,810302.0,0.0038245000012341,0.0176185794134492,0.0,106.0,478822.0,0.7877512610350852,429726,514010,537129,0.9569581981237282,3920390,0.0170853982146288,4306,0.061068159035198,0.1311119556982851,1.5385513354305915,,,,,,,,,,,
608,S1,A1,5,N9,8,13,S1,A1,5,N9,8,13,998.0,533.0,2.0,0.0,8.0,0.0,0.0,17.0,59.0,4.0,2.0,26.0,0.0,6.0,61.0,470.0,55576.0,0.4709418837675351,1,0.2,469,0,0,0,1,0,30,100.0,0.0,0.0,1,0,0.0,1,998.0,559.0,16.0,0.0,0.0,3.0,43.0,0.0,19.0,0.0,17.0,2.0,0.0,1.0,893.0,490.0,61408.0,0.4909819639278557,1,0.2,489,0,1,0,0,0,32,0.0,0.0,1,0,0.0,1,93.8,0.0,33.0,0.0,26.0,27.0,0.9629629629629628,0.0,1.0,0.0,5.712359113414096e-08,0.0,18.0,2.0,1.0,0,0,0,,998,4.349370194852962e-06,0,0.001002004008016,0.0,0.0,,,,,,,,,,,
609,S1,A1,5,O10,9,14,S1,A1,5,O10,9,14,8712.0,1731.0,8.0,0.0,202.0,42.0,293.0,221.0,958.0,383.0,10.0,176.0,0.0,246.0,2155.0,7044.0,842426.0,0.8085399449035813,5067,71.9,1334,643,0,0,2452,2615,126559,78.3,1.6,3.0,4730,3865,0.817125,865,8712.0,1959.0,61.0,0.0,8.0,169.0,1121.0,1.0,322.0,5.0,177.0,0.0,0.0,32.0,4186.0,7036.0,899925.0,0.8076216712580349,4655,66.2,1776,605,2274,2381,0,0,126745,2.4,3.5,4122,3451,0.837215,671,75.2,912.0,37854.0,0.0240925661753051,1268.0,1637.0,0.7745876603543067,21.0,2529.0,0.0083036773428232,5.6443966870391166e-05,0.0,0.0,1524.0,0.9921875,20,21,51,0.4117647058823529,8712,3.7967648434427854e-05,4,0.087465564738292,0.0024104683195592,0.0242494226327944,,,,,,,,,,,
610,S1,A1,5,O21,20,14,S1,A1,5,O21,20,14,1454911.0,110521.0,3978.0,252.0,37203.0,2819.0,52069.0,58811.0,178257.0,63785.0,19083.0,45896.0,44.0,40785.0,393160.0,1333326.0,159357599.0,0.9164313143553112,835785,62.7,377350,120191,0,0,414975,420810,20307297,77.3,5.3,5.5,760923,623139,0.818925,137784,1454911.0,140605.0,25341.0,34.0,3129.0,31171.0,179253.0,309.0,46875.0,2116.0,51388.0,14496.0,6.0,3462.0,730894.0,1342237.0,170787008.0,0.9225560876232292,773163,57.6,473246,95828,384856,388307,0,0,20031162,6.2,5.8,656127,550510,0.83903,105617,77.6,74284.0,5657840.0,0.0131293921355146,181624.0,249418.0,0.7281912291815346,1862.0,385115.0,0.0048349194396478,0.0085358017259251,0.0454545454545454,22.0,230196.0,0.9457479632376202,40175,49141,57539,0.8540468204174559,1454911,0.006340627795154,1473,0.0791099936697158,0.0337759491817712,0.3566498530318975,,,,,,,,,,,
611,S1,A1,5,O22,21,14,S1,A1,5,O22,21,14,2963271.0,374946.0,18852.0,1415.0,64702.0,10282.0,94533.0,140479.0,299116.0,108434.0,151908.0,87353.0,130.0,71025.0,722949.0,2476066.0,294091094.0,0.8355854054522857,1631523,65.9,652241,192302,0,0,811027,820496,38567657,82.8,18.9,19.0,1477033,1211071,0.819935,265962,2963271.0,411664.0,53145.0,502.0,16477.0,53464.0,306187.0,527.0,91632.0,4072.0,111339.0,89731.0,44.0,12598.0,1530411.0,2565643.0,322990349.0,0.8658145002600167,1540392,60.0,870163,155088,763959,776433,0,0,39125960,20.8,20.2,1268637,1061483,0.836711,207154,83.2,269305.0,9469370.0,0.0284395899621622,323244.0,416917.0,0.7753197878714468,4243.0,649524.0,0.0065324760901829,0.0142358382554363,0.0178571428571428,56.0,383921.0,0.811473296189518,290976,346541,365020,0.949375376691688,2963271,0.0129141909485692,3801,0.0647799340661046,0.1169454295607792,1.3029669540499995,,,,,125.0,30.0,155.0,,,155.0,Safe
612,S1,A1,5,O9,8,14,S1,A1,5,O9,8,14,30606.0,1595.0,34.0,0.0,641.0,69.0,1137.0,1433.0,4051.0,1250.0,61.0,807.0,1.0,914.0,7552.0,29041.0,3486421.0,0.948866235378684,21613,74.4,4584,2844,0,0,10840,10773,529887,76.2,1.2,1.6,19704,16247,0.824553,3457,30606.0,2453.0,516.0,0.0,29.0,744.0,3871.0,7.0,1301.0,70.0,767.0,51.0,0.0,53.0,11825.0,29051.0,3726471.0,0.949192968698948,20167,69.4,6495,2389,10100,10067,0,0,525134,1.5,1.8,17458,14811,0.848379,2647,75.4,2023.0,148222.0,0.0136484462495446,4827.0,6632.0,0.7278347406513872,29.0,10354.0,0.002800849913077,0.0002245052337556,0.0,0.0,6073.0,0.9949213630406292,31,34,211,0.1611374407582938,30606,0.0001333835913664,7,0.0992125726981637,0.0011108932888976,0.0098322729901677,,,,,,,,,,,
613,S1,A1,5,P10,9,15,S1,A1,5,P10,9,15,6981.0,702.0,1.0,0.0,167.0,15.0,198.0,280.0,749.0,251.0,24.0,186.0,0.0,217.0,1574.0,6349.0,758131.0,0.9094685575132504,4681,73.7,1218,450,0,0,2103,2578,114863,81.6,2.1,2.6,4371,3578,0.818577,793,6981.0,862.0,114.0,0.0,3.0,116.0,870.0,1.0,181.0,6.0,202.0,13.0,0.0,7.0,3693.0,6378.0,810328.0,0.913622690159003,4267,66.9,1665,446,1983,2284,0,0,111125,2.0,2.4,3717,3103,0.834813,614,83.0,663.0,33579.0,0.0197444831591173,1155.0,1557.0,0.7418111753371869,4.0,2226.0,0.0017969451931716,5.0770056327932746e-05,0.0,0.0,1396.0,0.992181947405828,20,24,46,0.5217391304347826,6981,3.042380093213279e-05,4,0.0999856754046698,0.0034379028792436,0.0302267002518891,,,,,,,,,,,
614,S1,A1,5,P21,20,15,S1,A1,5,P21,20,15,3814534.0,320761.0,24943.0,1351.0,88989.0,14891.0,126706.0,157374.0,397987.0,174744.0,129182.0,166761.0,140.0,98402.0,1002636.0,3360529.0,400697490.0,0.8809802193400295,2292825,68.2,825357,242347,0,0,1132368,1160457,54018293,80.8,21.6,21.8,2075367,1704648,0.821372,370719,3814534.0,378318.0,72059.0,121.0,18239.0,72885.0,414947.0,650.0,120599.0,5590.0,205874.0,56933.0,20.0,17945.0,1887337.0,3420372.0,434725386.0,0.8966683741709996,2138094,62.5,1090204,192074,1051542,1086552,0,0,54100441,23.0,22.5,1760837,1477185,0.838911,283652,80.9,240582.0,12423663.0,0.0193648201822602,401644.0,544940.0,0.7370426101956179,4848.0,854318.0,0.0056747019259807,0.0185010180581059,0.0,0.0,503455.0,0.7693724202325593,491516,582816,609238,0.956631070287802,3814534,0.0166240686241014,4495,0.065991678144696,0.1527882567044886,1.5721191195511437,,,,,28.0,32.0,60.0,,,60.0,Safe
615,S1,A1,5,P22,21,15,S1,A1,5,P22,21,15,2665055.0,240060.0,7196.0,590.0,64589.0,4441.0,83174.0,93801.0,324133.0,116860.0,62249.0,75089.0,52.0,72233.0,640970.0,2407757.0,286917304.0,0.9034549005555232,1591903,66.1,629662,186192,0,0,797513,794390,38622087,74.1,4.9,4.7,1426196,1147214,0.804387,278982,2665055.0,292601.0,47067.0,162.0,6846.0,53442.0,332578.0,493.0,85633.0,3901.0,84348.0,48077.0,4.0,6048.0,1173316.0,2430500.0,308286947.0,0.9119886831603852,1486205,61.1,790406,153889,745392,740813,0,0,38427550,5.5,5.0,1244008,1026277,0.824976,217731,73.5,67953.0,11533465.0,0.0058918113507085,340928.0,497031.0,0.685929046679181,3083.0,779950.0,0.0039528174883005,0.017155398267391,0.0,66.0,471786.0,0.9498160909821164,73119,89339,105432,0.8473613324227939,2665055,0.0116145398643726,2022,0.0885133702681558,0.0335223850914896,0.3202309818160963,37.0,1.0,1.0,,,,39.0,38.0,1.0,,Dnmt3a
616,S1,A1,5,P9,8,15,S1,A1,5,P9,8,15,11255.0,2955.0,10.0,0.0,187.0,19.0,284.0,401.0,1175.0,305.0,13.0,211.0,0.0,244.0,3952.0,8450.0,1007385.0,0.7507774322523323,5829,69.0,2014,607,0,0,2977,2852,141564,69.3,1.3,1.4,5386,4364,0.810249,1022,11255.0,3225.0,149.0,0.0,31.0,205.0,1187.0,3.0,335.0,13.0,205.0,33.0,0.0,39.0,3639.0,8517.0,1076105.0,0.7567303420701911,5681,66.7,2262,574,2910,2771,0,0,148878,1.2,1.3,4928,4103,0.832589,825,72.8,202.0,44588.0,0.0045303669148649,1347.0,1898.0,0.7096944151738672,7.0,2896.0,0.0024171270718232,6.775773350674728e-05,0.037037037037037,27.0,1822.0,0.9864645370871684,54,71,95,0.7473684210526316,11255,4.905026206720449e-05,15,0.0809418036428254,0.0063083074189249,0.0694037145650048,,,,,,,,,,,
745,S1,A1,4,A19,18,0,S1,A1,4,A19,18,0,82.0,10.0,0.0,0.0,2.0,0.0,10.0,0.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,81.0,9477.0,0.9878048780487804,2,2.5,79,0,0,0,0,2,38,,0.0,0.0,0,0,0.0,0,82.0,9.0,0.0,0.0,0.0,0.0,24.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,10103.0,0.9878048780487804,1,1.2,80,0,0,1,0,0,26,0.0,0.0,1,0,0.0,1,,0.0,26.0,0.0,,,,0.0,1.0,0.0,4.7969169478028624e-08,0.0,0.0,1.0,1.0,0,0,0,,82,3.573630821422273e-07,0,0.0060975609756097,0.0,0.0,,,,,,,,,,,
746,S1,A1,4,A20,19,0,S1,A1,4,A20,19,0,96.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,3.0,0.0,9.0,3.0,93.0,10798.0,0.96875,0,0.0,93,0,0,0,0,0,0,,,,0,0,0.0,0,96.0,17.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,126.0,95.0,11901.0,0.9895833333333334,0,0.0,95,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,96,4.183762912884612e-07,0,,0.0,0.0,,,,,,,,,,,
747,S1,A1,4,A7,6,0,S1,A1,4,A7,6,0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,2652.0,1.0,0,0.0,25,0,0,0,0,0,0,,,,0,0,0.0,0,25.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,2641.0,0.92,0,0.0,23,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,25,1.0895215918970345e-07,0,,0.0,0.0,,,,,,,,,,,
748,S1,A1,4,A8,7,0,S1,A1,4,A8,7,0,73.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,72.0,8501.0,0.9863013698630136,0,0.0,72,0,0,0,0,0,0,,,,0,0,0.0,0,73.0,6.0,4.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,10.0,71.0,8879.0,0.9726027397260274,0,0.0,71,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,73,3.181403048339341e-07,0,,0.0,0.0,,,,,,,,,,,
749,S1,A1,4,B19,18,1,S1,A1,4,B19,18,1,85.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,6.0,0.0,0.0,0.0,79.0,9452.0,0.9294117647058824,0,0.0,77,2,0,0,0,0,0,,,,0,0,0.0,0,85.0,26.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,10811.0,1.0,0,0.0,83,2,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,85,3.704373412449917e-07,0,,0.0,0.0,,,,,,,,,,,
750,S1,A1,4,B20,19,1,S1,A1,4,B20,19,1,74.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,660.0,68.0,7983.0,0.918918918918919,2,2.9,66,0,0,0,0,2,60,100.0,0.0,6.7,2,1,0.5,1,74.0,7.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,392.0,70.0,8697.0,0.945945945945946,2,2.9,68,0,0,2,0,0,68,0.0,7.1,2,1,0.5,1,100.0,2.0,47.0,0.0425531914893617,17.0,17.0,1.0,0.0,4.0,0.0,6.408095159278633e-08,0.0,31.0,2.0,1.0,2,2,2,1.0,74,3.224983912015222e-07,1,0.0135135135135135,0.027027027027027,1.0,,,,,,,,,,,
751,S1,A1,4,B7,6,1,S1,A1,4,B7,6,1,91.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,2.0,0.0,0.0,1.0,0.0,10.0,0.0,89.0,10782.0,0.978021978021978,9,10.1,80,0,0,0,9,0,324,93.8,0.0,0.0,9,8,0.888889,1,91.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,1.0,8.0,0.0,0.0,0.0,90.0,11454.0,0.989010989010989,9,10.0,81,0,9,0,0,0,414,0.0,0.0,9,8,0.888889,1,100.0,0.0,51.0,0.0,30.0,31.0,0.967741935483871,,,,9.300892402610129e-08,0.0,25.0,2.0,1.0,0,0,0,,91,3.965858594505205e-07,0,0.0109890109890109,0.0,0.0,,,,,,,,,,,
