Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCGRate,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna
S_10,A1,3,J6,5,9,S_10,A1,3,J6,5,9,521392.0,327807.0,108990.0,23048.0,31020.0,6081.0,470.0,1181.0,855.0,372.0,165.0,90.0,5968.0,1810.0,388820.0,255253.0,17367659.0,0.4895606376776015,11059,4.3,242877,1317,0,0,5655,5404,199883,95.5,97.7,97.2,8710,1456,0.167164,7254,521392.0,315745.0,37976.0,8653.0,90517.0,27796.0,735.0,13.0,1678.0,185.0,116.0,182.0,3304.0,4940.0,1344516.0,337400.0,23301722.0,0.6471138797680056,8845,2.6,327842,713,4547,4298,0,0,161387,95.5,97.3,96.9,5433,824,0.151666,4609,38,185,0.2054054054054054,3.0,6.0,0.5,4.0,16.0,0.25,3.438400774035792e-07,0,0,16.0,0.0013487313495743,10867,12450,13183,0.9443980884472428,521392,0.004247032094387,1477,1.5343541903212938e-05,0.0238783870868751,1.7160578911095796,1,0,0,0,0,0,1
S_10,A1,3,K17,16,10,S_10,A1,3,K17,16,10,70270.0,29093.0,2350.0,644.0,4060.0,191.0,194.0,2432.0,147.0,251.0,22327.0,2129.0,40.0,234.0,63405.0,29787.0,2361689.0,0.423893553436744,95,0.3,29548,144,0,0,59,36,643,15.0,53.2,35.8,28,5,0.178571,23,70270.0,26989.0,4128.0,85.0,1914.0,746.0,136.0,2.0,827.0,46.0,2612.0,20704.0,69.0,285.0,223046.0,36986.0,3192735.0,0.5263412551586737,125,0.3,36657,204,61,64,0,0,988,65.9,86.4,73.6,45,2,0.044444,43,40,258,0.1550387596899224,1.0,10.0,0.1,3.0,47.0,0.0638297872340425,3.438400774035792e-07,0,0,21.0,0.3181818181818182,52,103,402,0.2562189054726368,70270,0.0005723888077925,41,0.0001494236516294,0.0014657748683648,4.291666666666667,0,0,0,0,0,0,0
S_10,A1,3,K18,17,10,S_10,A1,3,K18,17,10,101534.0,46470.0,3495.0,996.0,6653.0,272.0,316.0,2303.0,218.0,337.0,27857.0,3325.0,70.0,373.0,60339.0,43842.0,3432843.0,0.4317962455926094,120,0.3,43440,282,0,0,68,52,1105,24.2,74.0,46.7,51,3,0.058824,48,101534.0,45393.0,6323.0,74.0,2728.0,962.0,221.0,7.0,728.0,69.0,3836.0,26165.0,115.0,284.0,216871.0,53305.0,4479896.0,0.5249965528788386,192,0.4,52794,319,97,95,0,0,1690,47.2,52.3,61.9,78,4,0.051282,74,80,485,0.1649484536082474,1.0,7.0,0.1428571428571428,2.0,74.0,0.027027027027027,6.159094890232376e-07,0,0,34.0,0.2786885245901639,71,128,387,0.330749354005168,101534,0.0008270517320394,57,0.0001674315992672,0.0012606614533062,2.6122448979591835,0,0,0,0,0,0,0
S_10,A1,3,K5,4,10,S_10,A1,3,K5,4,10,632125.0,392867.0,134082.0,46562.0,36580.0,2056.0,452.0,1181.0,446.0,517.0,174.0,104.0,3864.0,2066.0,100944.0,279277.0,20602506.0,0.4418066047063476,14437,5.2,264080,760,0,0,7306,7131,263287,95.9,98.0,97.6,11705,2143,0.183084,9562,632125.0,375772.0,44165.0,4445.0,116188.0,51130.0,657.0,5.0,966.0,193.0,157.0,166.0,2867.0,4712.0,1262182.0,415706.0,29571658.0,0.6576325884912003,11405,2.7,403509,792,5692,5713,0,0,209850,95.5,97.6,97.3,7169,1134,0.158181,6035,45,167,0.2694610778443114,1.0,4.0,0.25,3.0,4.0,0.75,2.874488400019272e-07,0,0,11.0,0.0007052638327883,14155,16230,17136,0.9471288515406162,632125,0.0051490148730022,1570,8.700810757366028e-06,0.025675301562191,1.6971661612464708,0,0,0,2,0,0,2
S_10,A1,3,K6,5,10,S_10,A1,3,K6,5,10,331174.0,218964.0,62288.0,14890.0,23582.0,1389.0,207.0,599.0,241.0,226.0,83.0,83.0,2084.0,1200.0,64299.0,135930.0,9478818.0,0.4104488878957889,6442,4.7,128989,499,0,0,3284,3158,112458,95.6,98.2,97.7,5149,900,0.174791,4249,331174.0,209847.0,26910.0,2744.0,53218.0,18431.0,309.0,3.0,581.0,100.0,87.0,74.0,1661.0,2481.0,563044.0,196459.0,13499527.0,0.5932198783720944,5219,2.7,190830,410,2680,2539,0,0,90414,95.5,97.7,97.1,3178,459,0.14443,2719,27,98,0.2755102040816326,0.0,1.0,0.0,2.0,6.0,0.3333333333333333,1.636810592112885e-07,0,0,12.0,0.0017221584385763,6222,7291,7832,0.9309244126659856,331174,0.0026975991323735,1045,1.811736428584369e-05,0.0220156171680144,1.715529411764706,0,0,0,0,0,0,0
S_10,A1,3,L17,16,11,S_10,A1,3,L17,16,11,430901.0,138182.0,8466.0,1385.0,5959.0,2499.0,6180.0,20752.0,8054.0,7053.0,66904.0,38844.0,209.0,3500.0,217892.0,298229.0,30126289.0,0.6921056112656968,221282,74.2,65615,11332,0,0,107199,114083,3867327,96.7,98.1,97.7,181203,42314,0.233517,138889,430901.0,134412.0,7377.0,47.0,6326.0,3999.0,7094.0,5.0,10621.0,551.0,63586.0,37339.0,23.0,3649.0,422938.0,318881.0,34357879.0,0.7400330934483791,210841,66.1,96848,11192,98923,111918,0,0,4039726,96.5,97.9,97.6,148004,35366,0.238953,112638,1097,4408,0.2488656987295825,18.0,89.0,0.2022471910112359,65.0,445.0,0.146067415730337,5.764722405287058e-06,0,0,265.0,0.0010535648260425,206675,240652,250398,0.9610779638815008,430901,0.0035099318296089,4580,0.0003074952251213,0.5584855918180742,1.7326805385556916,0,0,0,0,0,0,0
S_10,A1,3,L18,17,11,S_10,A1,3,L18,17,11,267852.0,89120.0,6325.0,1143.0,5174.0,1468.0,3561.0,10854.0,4808.0,4536.0,37987.0,28426.0,171.0,1981.0,131759.0,182279.0,18093878.0,0.680521332676254,124698,68.4,48883,8698,0,0,59331,65367,2153281,96.8,98.2,97.6,101062,26366,0.260889,74696,267852.0,85949.0,5744.0,41.0,4369.0,2609.0,4184.0,2.0,5752.0,324.0,43337.0,25502.0,46.0,2082.0,291908.0,189822.0,19979609.0,0.7086824067022087,111717,58.9,69562,8543,51357,60360,0,0,2115813,96.6,97.9,97.5,77333,19949,0.257962,57384,580,2656,0.2183734939759036,28.0,96.0,0.2916666666666667,66.0,360.0,0.1833333333333333,3.953245447975549e-06,0,0,190.0,0.0014385221078134,114556,136177,141924,0.9595064964347116,267852,0.0021818057057756,3455,0.0003546734763974,0.5084038946881113,1.8230584896314443,0,0,0,0,0,0,0
S_10,A1,3,L5,4,11,S_10,A1,3,L5,4,11,396420.0,247349.0,79162.0,28801.0,27498.0,1563.0,231.0,690.0,246.0,219.0,110.0,62.0,2579.0,1398.0,68070.0,178850.0,13041519.0,0.4511629080268402,6579,3.7,171822,449,0,0,3370,3209,114500,96.2,97.8,97.5,5254,966,0.18386,4288,396420.0,237378.0,32827.0,3403.0,66314.0,32995.0,339.0,2.0,603.0,109.0,93.0,110.0,2045.0,3018.0,775324.0,257367.0,18249398.0,0.6492280914181928,5345,2.1,251620,402,2761,2584,0,0,96403,95.7,97.3,97.1,3265,513,0.157121,2752,62,212,0.2924528301886792,3.0,6.0,0.5,3.0,22.0,0.1363636363636363,3.134473975052862e-07,0,0,16.0,0.0022727272727272,6613,7420,7947,0.9336856675475022,396420,0.0032290646248061,1042,2.018061651783462e-05,0.0187175218202916,1.7300069946374446,0,0,0,0,0,0,0
S_10,A1,3,L6,5,11,S_10,A1,3,L6,5,11,376105.0,226032.0,91445.0,24988.0,26079.0,1361.0,72.0,107.0,131.0,49.0,59.0,52.0,2665.0,1072.0,60694.0,163690.0,11550328.0,0.4352242060063014,304,0.2,163260,126,0,0,141,163,5042,69.2,55.7,57.5,171,36,0.210526,135,376105.0,215220.0,30727.0,3022.0,80208.0,29402.0,284.0,1.0,329.0,77.0,71.0,67.0,1799.0,2969.0,692488.0,246168.0,16841827.0,0.6545193496496989,320,0.1,245667,181,160,160,0,0,5963,74.7,59.1,62.8,166,33,0.198795,133,56,2192,0.0255474452554744,65.0,75.0,0.8666666666666667,2.0,146.0,0.0136986301369863,3.4252184068509898e-06,0,0,97.0,0.3619402985074627,154,201,267,0.7528089887640449,376105,0.0030635874847704,66,0.0001289533507929,0.0005344252269977,1.4779411764705883,0,0,0,0,0,0,0
S_10,A1,3,M17,16,12,S_10,A1,3,M17,16,12,27512.0,10649.0,627.0,174.0,914.0,158.0,440.0,651.0,474.0,339.0,2830.0,1714.0,13.0,234.0,17748.0,19784.0,1954710.0,0.7191043908112823,12684,64.1,6292,808,0,0,6083,6601,195819,96.5,98.2,97.7,10299,1814,0.176134,8485,27512.0,10648.0,944.0,8.0,521.0,319.0,348.0,0.0,567.0,47.0,2873.0,2021.0,5.0,174.0,27239.0,20197.0,2108373.0,0.7341160220994475,11451,56.7,8063,683,5446,6005,0,0,197613,96.1,97.7,97.5,7965,1472,0.184809,6493,57,224,0.2544642857142857,1.0,7.0,0.1428571428571428,2.0,22.0,0.0909090909090909,3.559239139896475e-07,0,0,13.0,0.0008679396448123,11994,13831,14971,0.9238527820452876,27512,0.0002241007667566,1777,0.0002362605408548,0.5027260831637104,1.6298609474428472,0,0,0,0,0,0,0
S_10,A1,3,M18,17,12,S_10,A1,3,M18,17,12,529890.0,189288.0,11829.0,2128.0,9357.0,2857.0,6948.0,26463.0,8933.0,8079.0,72337.0,49021.0,260.0,4106.0,261888.0,364840.0,35942408.0,0.688520258921663,260832,71.5,90206,13802,0,0,128465,132367,4517281,96.7,98.1,97.7,210981,51942,0.246193,159039,529890.0,185155.0,9969.0,95.0,8661.0,4681.0,8050.0,9.0,11748.0,839.0,78067.0,44252.0,64.0,4176.0,519778.0,383337.0,40225748.0,0.7234275038215479,234499,61.2,136271,12567,111091,123408,0,0,4417011,96.4,97.7,97.4,158228,37650,0.237948,120578,989,4179,0.2366594879157693,24.0,108.0,0.2222222222222222,79.0,412.0,0.1917475728155339,5.836493071070978e-06,0,0,298.0,0.0010657434991434,249541,288682,300715,0.9599853682057762,529890,0.0043162531003443,4607,0.0002811904357508,0.5447960897544774,1.8151534205231388,0,0,0,0,0,0,0
S_10,A1,3,M5,4,12,S_10,A1,3,M5,4,12,81598.0,53326.0,16019.0,4215.0,4691.0,405.0,72.0,166.0,95.0,63.0,49.0,22.0,529.0,283.0,28757.0,36257.0,2586384.0,0.4443368710017402,1716,4.7,34332,209,0,0,878,838,27531,94.7,98.0,97.7,1355,216,0.15941,1139,81598.0,50996.0,5695.0,849.0,13162.0,5235.0,89.0,0.0,176.0,24.0,28.0,31.0,415.0,640.0,159043.0,50299.0,3579933.0,0.6164244221672099,1504,3.0,48633,162,767,737,0,0,24367,95.6,97.7,97.1,939,138,0.146965,801,2,4,0.5,,,,,,,1.2450013452312773e-08,0,0,,,1655,1896,2128,0.8909774436090225,81598,0.0006646617608973,592,,0.0232358636241084,1.6631578947368422,0,0,0,0,0,0,0
S_10,A1,3,M6,5,12,S_10,A1,3,M6,5,12,712583.0,478792.0,129317.0,52572.0,37731.0,2587.0,77.0,273.0,176.0,110.0,126.0,51.0,4961.0,1924.0,157909.0,299549.0,20346862.0,0.4203706796260927,301,0.1,298927,321,0,0,180,121,3222,34.0,65.8,69.9,68,6,0.088235,62,712583.0,459132.0,43276.0,4484.0,117061.0,55330.0,549.0,6.0,579.0,210.0,117.0,122.0,2981.0,5363.0,1242666.0,449203.0,30084775.0,0.6303869163311502,314,0.1,448654,235,139,175,0,0,4095,50.5,79.8,68.8,95,8,0.084211,87,54,133,0.4060150375939849,2.0,2.0,1.0,7.0,18.0,0.3888888888888889,2.490002690462554e-07,0,0,9.0,0.0604026845637583,87,152,269,0.5650557620817844,712583,0.0058043906905257,73,6.315053825308771e-06,0.0002133084847659,2.412698412698413,0,0,0,0,0,0,0
S_10,A1,3,N17,16,13,S_10,A1,3,N17,16,13,232650.0,75912.0,4686.0,1046.0,4066.0,1005.0,2284.0,14187.0,3015.0,2133.0,58702.0,18036.0,115.0,1412.0,150735.0,138930.0,13308916.0,0.5971631205673759,88937,64.0,44438,5555,0,0,43692,45245,1505649,96.7,98.0,97.7,70944,14453,0.203724,56491,232650.0,74048.0,4676.0,45.0,3755.0,2170.0,2719.0,2.0,6430.0,311.0,27149.0,37530.0,24.0,1611.0,302400.0,166324.0,17188552.0,0.7149108102299592,95064,57.2,65581,5679,45207,49857,0,0,1773962,96.4,97.8,97.6,64405,14235,0.221023,50170,340,1474,0.2306648575305291,14.0,35.0,0.4,24.0,131.0,0.183206106870229,2.22562299303403e-06,0,0,111.0,0.0010406802861402,85843,100010,104785,0.9544305005487428,232650,0.0018950655490669,3071,0.0002385557704706,0.429873200085966,1.770339163067337,0,0,0,0,0,0,0
S_10,A1,3,N18,17,13,S_10,A1,3,N18,17,13,195474.0,72195.0,3883.0,799.0,4028.0,873.0,2035.0,9855.0,2876.0,1956.0,35709.0,14668.0,91.0,1306.0,122307.0,127547.0,12283682.0,0.6525010998905225,85799,67.3,35944,5804,0,0,41950,43849,1425322,96.9,98.2,97.8,68577,14172,0.206658,54405,195474.0,70677.0,4241.0,39.0,3036.0,1795.0,2300.0,1.0,4518.0,347.0,22248.0,23732.0,26.0,1423.0,215228.0,141547.0,14585094.0,0.7241218781014355,85223,60.2,50977,5347,41065,44158,0,0,1566076,96.5,97.9,97.6,58000,11823,0.203845,46177,307,1457,0.2107069320521619,7.0,21.0,0.3333333333333333,10.0,134.0,0.0746268656716417,2.336940760372356e-06,0,0,102.0,0.0010140979499313,80135,93912,99375,0.9450264150943396,195474,0.0015922460483057,3487,0.0002609042634826,0.4804321802388041,1.7261331470793662,0,0,0,0,0,0,0
S_10,A1,3,N5,4,13,S_10,A1,3,N5,4,13,425006.0,275574.0,69626.0,36475.0,28602.0,948.0,316.0,768.0,319.0,353.0,158.0,145.0,2584.0,1487.0,61572.0,175192.0,12296173.0,0.4122106511437485,9634,5.5,165026,532,0,0,4756,4878,171994,97.0,98.0,97.6,7773,1281,0.164801,6492,425006.0,262145.0,32866.0,2138.0,60656.0,40369.0,487.0,3.0,715.0,133.0,255.0,120.0,2051.0,3111.0,755465.0,262333.0,18186257.0,0.6172454035943022,7465,2.8,254375,493,3608,3857,0,0,136016,96.4,97.5,97.2,4691,722,0.153912,3969,86,255,0.3372549019607843,0.0,1.0,0.0,11.0,26.0,0.4230769230769231,2.6145028249856816e-07,0,0,8.0,0.0007647452442405,9593,10971,11692,0.938333903523777,425006,0.0034619137276886,1520,9.411631835785849e-06,0.0258137532176016,1.6896657939319266,0,0,0,0,0,2,2
S_10,A1,3,N6,5,13,S_10,A1,3,N6,5,13,292400.0,213106.0,36487.0,20926.0,14702.0,915.0,112.0,353.0,131.0,168.0,50.0,21.0,1607.0,755.0,50758.0,113141.0,7494039.0,0.3869391244870041,3716,3.3,109163,262,0,0,1853,1863,60542,96.0,97.5,97.4,2812,319,0.113442,2493,292400.0,204447.0,16858.0,1547.0,31865.0,22605.0,173.0,5.0,372.0,102.0,44.0,42.0,1098.0,1883.0,437871.0,168154.0,11197675.0,0.5750820793433653,2999,1.8,164893,262,1530,1469,0,0,49465,95.0,97.2,97.1,1815,177,0.097521,1638,41,100,0.41,,,,2.0,9.0,0.2222222222222222,1.3768250170792948e-07,0,0,5.0,0.0012103606874848,3839,4366,4798,0.9099624843684868,292400,0.0023817630197601,788,8.549931600547196e-06,0.0149316005471956,1.7506014434643145,0,0,0,0,0,0,0
S_10,A1,3,O17,16,14,S_10,A1,3,O17,16,14,254375.0,85661.0,5313.0,1188.0,4978.0,1214.0,3136.0,16190.0,3631.0,2246.0,52584.0,16333.0,141.0,1779.0,167877.0,163989.0,16064758.0,0.6446742014742015,109149,66.6,48574,6266,0,0,52994,56155,1846677,96.6,98.1,97.7,87545,18054,0.206225,69491,254375.0,84449.0,5540.0,108.0,4409.0,3142.0,3305.0,7.0,6285.0,392.0,26573.0,35063.0,34.0,1909.0,281127.0,186251.0,19366696.0,0.7321906633906634,107763,57.9,71910,6578,50761,57002,0,0,2009042,96.4,97.9,97.5,73679,15936,0.21629,57743,390,1737,0.2245250431778929,6.0,22.0,0.2727272727272727,34.0,166.0,0.2048192771084337,2.3885716985128297e-06,0,0,108.0,0.0008488297153276,104827,121009,126957,0.9531494915601344,254375,0.0020720279348545,3845,0.000212285012285,0.4757110565110565,1.7413371323317792,0,0,0,0,0,0,0
S_10,A1,3,O18,17,14,S_10,A1,3,O18,17,14,973772.0,346973.0,15887.0,3216.0,13084.0,4566.0,11754.0,75060.0,14897.0,9357.0,166931.0,73485.0,444.0,6574.0,605802.0,657689.0,64400860.0,0.6754034825400607,479689,72.9,153171,24829,0,0,235443,244246,8273063,96.8,98.1,97.8,382702,91717,0.239656,290985,973772.0,343238.0,16582.0,89.0,12639.0,8532.0,13609.0,18.0,25911.0,1432.0,115343.0,99279.0,75.0,7630.0,865609.0,728537.0,76717451.0,0.7481597334899751,471924,64.8,232329,24284,225327,246597,0,0,8907042,96.4,97.8,97.5,316224,76320,0.241348,239904,1736,7031,0.2469065566775707,37.0,135.0,0.2740740740740741,143.0,669.0,0.2137518684603886,9.575525052293498e-06,0,0,445.0,0.0008382166516917,459646,536139,558894,0.9592856606082728,973772,0.0079319225009502,6077,0.0002284929120985,0.5505796017959029,1.8424907040201248,0,1,0,0,0,0,1
S_10,A1,3,O5,4,14,S_10,A1,3,O5,4,14,206588.0,134579.0,38067.0,11514.0,12294.0,786.0,252.0,618.0,302.0,302.0,92.0,86.0,1293.0,738.0,46130.0,98547.0,7163838.0,0.4770218986581989,7637,7.7,90437,473,0,0,3822,3815,131555,95.8,98.2,97.6,6227,1077,0.172956,5150,206588.0,126661.0,14292.0,1377.0,33439.0,14752.0,360.0,1.0,447.0,64.0,84.0,73.0,936.0,1557.0,371197.0,135194.0,9735878.0,0.6544136155052568,6287,4.7,128517,390,3224,3063,0,0,109953,94.9,97.5,97.3,4020,650,0.161692,3370,45,143,0.3146853146853147,1.0,3.0,0.3333333333333333,5.0,12.0,0.4166666666666667,2.1311493615429506e-07,0,0,10.0,0.0011737089201877,7428,8576,9213,0.9308585694127864,206588,0.0016827758506368,1320,2.4202761050980692e-05,0.041512575754642,1.6649194331197823,0,0,0,0,0,0,0
S_10,A1,3,O6,5,14,S_10,A1,3,O6,5,14,289602.0,181246.0,63464.0,17121.0,18083.0,1155.0,223.0,487.0,198.0,165.0,91.0,39.0,2049.0,915.0,51561.0,131381.0,9408485.0,0.4536605410183631,5084,3.9,126033,264,0,0,2608,2476,88184,95.7,98.1,97.6,4044,660,0.163205,3384,289602.0,172401.0,21784.0,2447.0,54500.0,20444.0,266.0,1.0,441.0,99.0,68.0,86.0,1282.0,2553.0,530399.0,192233.0,13501923.0,0.6637833992859166,4227,2.2,187726,280,2222,2005,0,0,73697,95.8,97.9,97.1,2597,400,0.154024,2197,22,54,0.4074074074074074,0.0,1.0,0.0,0.0,3.0,0.0,1.314574949817731e-07,0,0,3.0,0.0005375380756136,4972,5717,6137,0.9315626527619358,289602,0.0023589717306722,996,5.179522240868502e-06,0.0197408857673634,1.6889217134416543,0,0,0,0,0,0,0
S_10,A1,3,P17,16,15,S_10,A1,3,P17,16,15,370598.0,152596.0,6969.0,1701.0,6756.0,1687.0,4247.0,17424.0,5456.0,3368.0,47224.0,31675.0,211.0,2549.0,196547.0,260181.0,24746776.0,0.7020572156352706,177568,68.2,69735,12878,0,0,88244,89324,2888705,96.7,98.1,97.7,139155,29996,0.215558,109159,370598.0,150382.0,6812.0,60.0,5015.0,3582.0,4403.0,4.0,8326.0,535.0,46084.0,31312.0,71.0,2368.0,343398.0,275145.0,28002113.0,0.7424351993264939,163225,59.3,100599,11321,80097,83128,0,0,2913220,96.2,97.8,97.5,106067,23475,0.221322,82592,569,2272,0.2504401408450704,30.0,73.0,0.410958904109589,33.0,222.0,0.1486486486486486,3.867193884408093e-06,0,0,181.0,0.0009439324957888,169323,198662,211628,0.9387321148430264,370598,0.003018729861823,4894,0.0002441999147324,0.5360579387908192,1.819915720043972,0,0,0,0,0,0,0
S_10,A1,3,P18,17,15,S_10,A1,3,P18,17,15,212269.0,91113.0,3841.0,737.0,5087.0,1209.0,3107.0,4805.0,3675.0,4247.0,18227.0,15027.0,79.0,1701.0,102976.0,151975.0,14817119.0,0.7159547555224739,105473,69.4,40268,6234,0,0,52099,53374,1721418,96.7,98.2,97.7,84774,17701,0.208802,67073,212269.0,90343.0,5795.0,44.0,2635.0,2371.0,2679.0,1.0,4293.0,292.0,23495.0,12009.0,49.0,1394.0,191567.0,155851.0,16046964.0,0.7342146050530224,93922,60.3,56525,5404,45481,48441,0,0,1658600,96.5,97.8,97.5,64106,12977,0.20243,51129,438,1766,0.2480181200453001,17.0,82.0,0.2073170731707317,24.0,175.0,0.1371428571428571,2.4515541195068824e-06,0,0,119.0,0.0010067511548027,98222,115325,122274,0.9431686212931611,212269,0.0017290508017833,3608,0.0002803047077057,0.5432964775826898,1.719369651429764,0,0,0,0,0,0,0
S_10,A1,3,P5,4,15,S_10,A1,3,P5,4,15,305968.0,203815.0,57795.0,14178.0,22681.0,866.0,135.0,194.0,138.0,113.0,50.0,52.0,2338.0,965.0,47801.0,115301.0,7761532.0,0.3768400617057993,2129,1.8,112992,180,0,0,1083,1046,37768,96.2,97.1,96.7,1645,237,0.144073,1408,305968.0,195357.0,25812.0,1925.0,50942.0,17203.0,174.0,1.0,284.0,103.0,70.0,56.0,1380.0,2770.0,420849.0,171091.0,11376291.0,0.559179391308895,1822,1.1,169056,213,904,918,0,0,32502,93.9,96.9,95.8,1114,164,0.147217,950,7,267,0.0262172284644194,8.0,16.0,0.5,0.0,26.0,0.0,3.943724849453192e-07,0,0,13.0,0.0055131467345207,2047,2371,2568,0.9232866043613708,305968,0.0024922820370381,523,2.124405166553365e-05,0.0077491763844585,1.6827537260468417,0,0,0,0,0,0,0
S_10,A1,3,P6,5,15,S_10,A1,3,P6,5,15,496802.0,351842.0,68574.0,31263.0,27915.0,1583.0,340.0,740.0,425.0,497.0,117.0,95.0,2929.0,1557.0,102474.0,186829.0,12792523.0,0.3760633008723797,11248,6.0,174768,813,0,0,5683,5565,194378,95.9,98.0,97.6,8956,1416,0.158106,7540,496802.0,338040.0,31574.0,2617.0,59439.0,34077.0,603.0,5.0,755.0,196.0,135.0,119.0,2010.0,3312.0,868905.0,273468.0,18770550.0,0.550456721188723,8728,3.2,264125,615,4509,4219,0,0,154540,96.0,97.5,97.1,5466,783,0.143249,4683,32,120,0.2666666666666666,4.0,6.0,0.6666666666666666,8.0,19.0,0.4210526315789473,2.010310995682268e-07,0,0,9.0,0.0007363167798412,11268,12885,13794,0.93410178338408,496802,0.0040467326666992,1505,9.05793454937782e-06,0.0259358859263851,1.708659329001459,0,0,0,0,0,0,0
S_10,A1,5,A10,9,0,S_10,A1,5,A10,9,0,189453.0,61502.0,2901.0,979.0,1672.0,780.0,2305.0,10796.0,2752.0,2172.0,47052.0,12500.0,278.0,1176.0,146549.0,113661.0,11223464.0,0.5999429937768206,72350,63.7,35522,5789,0,0,35999,36351,1223300,96.3,98.0,97.7,57642,12587,0.218365,45055,189453.0,61063.0,2612.0,13.0,2159.0,2997.0,2832.0,0.0,6058.0,262.0,19978.0,24854.0,10.0,1619.0,173559.0,144967.0,15259498.0,0.7651871440410023,71764,49.5,66775,6428,35465,36299,0,0,1257885,96.0,97.6,97.4,46299,9100,0.196549,37199,385,1690,0.2278106508875739,14.0,49.0,0.2857142857142857,26.0,159.0,0.1635220125786163,2.3951628821052305e-06,0,0,109.0,0.0013251635178836,74728,84537,90676,0.9322974105606776,189453,0.0015432016052756,3180,0.0002876702928958,0.4462162119364697,1.8762650923295452,0,0,0,0,0,0,0
S_10,A1,5,A21,20,0,S_10,A1,5,A21,20,0,536448.0,177394.0,10192.0,2312.0,9934.0,3323.0,8978.0,40643.0,10032.0,6050.0,62459.0,33452.0,283.0,4765.0,354741.0,406351.0,41333337.0,0.7574844160104987,298672,73.5,93566,14113,0,0,145563,153109,5243631,96.9,98.1,97.8,246046,67909,0.276001,178137,536448.0,180387.0,13511.0,49.0,7392.0,5589.0,7950.0,7.0,14303.0,860.0,61903.0,36805.0,37.0,4922.0,455238.0,413202.0,45090883.0,0.7702554581245526,269460,65.2,131055,12687,127078,142382,0,0,5200464,96.5,97.8,97.6,187046,52037,0.278204,135009,628,2555,0.2457925636007827,25.0,72.0,0.3472222222222222,44.0,278.0,0.158273381294964,3.925049829274723e-06,0,0,169.0,0.0005396843644817,283372,327882,340607,0.9626402275936784,536448,0.0043696717114373,4656,0.0001575175972321,0.6112092877594846,1.840606720632319,0,0,0,0,0,0,0
S_10,A1,5,A22,21,0,S_10,A1,5,A22,21,0,189932.0,55859.0,3864.0,762.0,3341.0,1069.0,2556.0,17165.0,3455.0,2274.0,33029.0,11889.0,107.0,1483.0,118338.0,135261.0,13739851.0,0.7121548764821094,99963,73.9,29814,5484,0,0,48916,51047,1732142,96.5,98.1,97.8,81868,16422,0.200591,65446,189932.0,55517.0,3816.0,41.0,3212.0,2107.0,3173.0,1.0,5350.0,335.0,21998.0,17029.0,8.0,1789.0,202222.0,147118.0,16107740.0,0.7745824821515068,100725,68.5,41181,5212,48030,52695,0,0,1944747,96.3,97.9,97.7,73103,14871,0.203425,58232,371,1463,0.2535885167464115,18.0,86.0,0.2093023255813953,14.0,158.0,0.0886075949367088,2.323758393187554e-06,0,0,98.0,0.0007923802131341,95118,108558,113807,0.9538780567100442,189932,0.0015471033306056,3958,0.0002579870690562,0.5715624539308806,1.6587162131190123,0,0,0,0,0,0,0
