,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCGRate,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Safe_g1,Safe_g2,Dnmt3a_g1,Foxg1_g1,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
311,R,A1,2,N4,3,13,R,A1,2,N4,3,13,50696.0,26741.0,3454.0,6355.0,1080.0,82.0,235.0,452.0,1310.0,494.0,41.0,273.0,294.0,462.0,21356.0,33212.0,3107370.0,0.6551207195833991,22,0.1,33151,39,0,0,11,11,290,45.5,21.1,28.4,8,0,0.0,8,50696.0,26404.0,813.0,226.0,2844.0,7031.0,1329.0,1.0,250.0,59.0,300.0,41.0,67.0,343.0,92259.0,41502.0,3749123.0,0.8186444689916365,33,0.1,41431,38,16,17,0,0,441,40.0,38.5,37.7,9,0,0.0,9,39,197,0.1979695431472081,7.0,10.0,0.7,7.0,16.0,0.4375,2.695061735559471e-07,0.0,0.0,10,0.5882352941176471,4,4,30,0.1333333333333333,50696,0.0008795572358564,4,9.862711062016729e-05,7.890168849613381e-05,0.4444444444444444,,,,,,,,,
312,R,A1,2,O15,14,14,R,A1,2,O15,14,14,134135.0,18991.0,892.0,317.0,2807.0,348.0,3511.0,5183.0,13742.0,5300.0,9736.0,4163.0,40.0,2967.0,73828.0,115510.0,13188975.0,0.8611473515488127,77221,66.9,29631,8658,0,0,38315,38906,1811555,80.9,12.2,12.7,67438,22895,0.339497,44543,134135.0,22685.0,2236.0,5.0,692.0,2341.0,14050.0,1.0,4038.0,343.0,5083.0,7054.0,6.0,444.0,127523.0,119178.0,14346114.0,0.8884929362209714,73618,61.8,37937,7623,36555,37063,0,0,1830117,81.0,13.1,13.3,59273,20591,0.347393,38682,44363,1721550,0.0257692195986175,58632.0,74259.0,0.7895608613097402,718.0,113418.0,0.0063305648133453,0.0028528795707884,0.0,0.0,71167,0.8551156503454491,9909,11865,13303,0.8919040817860633,134135,0.0023271936608726,1781,0.2652812465053863,0.0884556603421925,0.2663658405172414,,,,,,,,,
313,R,A1,2,O16,15,14,R,A1,2,O16,15,14,187424.0,30030.0,1133.0,800.0,3240.0,366.0,4344.0,11851.0,16137.0,6854.0,23115.0,6545.0,85.0,3736.0,133114.0,149453.0,16726402.0,0.7974058818507769,96645,64.7,41972,10836,0,0,47934,48711,2231068,73.3,17.2,18.1,83816,27989,0.333934,55827,187424.0,34115.0,3026.0,16.0,1161.0,2951.0,17225.0,1.0,5358.0,351.0,7912.0,20415.0,10.0,808.0,191012.0,153546.0,18192789.0,0.8192440669284616,91152,59.4,52554,9840,45253,45899,0,0,2251262,71.6,16.8,16.7,72803,25031,0.343818,47772,10603,1977672,0.0053613541578178,55972.0,84782.0,0.6601873039088486,505.0,130502.0,0.0038696724954406,0.0032747713457626,0.0,0.0,81848,0.7900462359675287,20091,23271,24904,0.9344282043045294,187424,0.0032517385074394,2757,0.218349837800922,0.12416232712993,0.4168338468152182,,,,,,,,,
314,R,A1,2,O3,2,14,R,A1,2,O3,2,14,163930.0,41591.0,4796.0,3715.0,4019.0,371.0,3289.0,3515.0,16254.0,6036.0,179.0,3536.0,325.0,3732.0,93345.0,143900.0,15718978.0,0.8778137009699262,72227,50.2,62060,9613,0,0,36249,35978,1737630,75.2,3.4,3.6,63349,20036,0.31628,43313,163930.0,44217.0,2782.0,378.0,4122.0,6578.0,16624.0,1.0,3407.0,307.0,3419.0,185.0,92.0,890.0,172579.0,150194.0,17051139.0,0.9162081376197158,71515,47.6,69985,8694,36046,35469,0,0,1823988,75.1,3.2,3.5,58796,19521,0.332012,39275,30849,1923140,0.0160409538567135,59705.0,80400.0,0.7425995024875622,698.0,123913.0,0.0056329844326261,0.0031363758976961,0.0,0.0,80557,0.9754080495955828,1776,2020,2911,0.6939196152524906,163930,0.0028441261179174,626,0.2457054840480693,0.0123223327029829,0.0466361915316064,,,,,,,,,
315,R,A1,2,O4,3,14,R,A1,2,O4,3,14,199289.0,50180.0,6401.0,5862.0,5265.0,621.0,4296.0,2880.0,18198.0,11130.0,216.0,3351.0,496.0,4274.0,102204.0,174557.0,18936409.0,0.8758988203061885,85667,49.1,78391,10499,0,0,42911,42756,2069207,79.4,5.9,6.4,76467,27089,0.354257,49378,199289.0,51966.0,3963.0,779.0,5221.0,9666.0,19324.0,0.0,4462.0,376.0,3514.0,276.0,152.0,883.0,234562.0,183985.0,20758295.0,0.9232070008881574,81242,44.2,93700,9043,40661,40581,0,0,2085854,78.7,5.5,5.8,68068,24773,0.363945,43295,59496,2138311,0.0278238291810686,70911.0,91039.0,0.7789079405529499,978.0,139865.0,0.0069924570121188,0.0036024945145753,0.0,0.0,88656,0.9566540416302484,3661,4248,5205,0.8161383285302594,199289,0.0034575919594561,935,0.2224307412852691,0.02131577758933,0.0860284736426416,,,,,,,,,
316,R,A1,2,P15,14,15,R,A1,2,P15,14,15,181550.0,27125.0,1336.0,442.0,3623.0,470.0,5804.0,8160.0,17851.0,5815.0,9788.0,6077.0,80.0,3941.0,99600.0,158547.0,18059979.0,0.8732966125034426,103273,65.1,42690,12584,0,0,50546,52727,2394574,80.8,16.1,17.0,89698,30158,0.336217,59540,181550.0,32368.0,2916.0,14.0,906.0,3147.0,18545.0,2.0,5418.0,390.0,7940.0,7621.0,14.0,730.0,164672.0,159585.0,19259137.0,0.8790140457174332,95942,60.1,52665,10978,47339,48603,0,0,2380311,80.4,15.1,15.4,76829,26775,0.348501,50054,51173,2162811,0.0236604123060221,72599.0,93279.0,0.7782995100719348,885.0,141981.0,0.0062332283897141,0.0035899690686885,0.0,0.0,89660,0.8181104805007573,18533,21529,23331,0.9227637049419228,181550,0.00314982673524,2440,0.2469292206003855,0.1185844120077113,0.3615827748946104,,,,,,,,,
317,R,A1,2,P16,15,15,R,A1,2,P16,15,15,32386.0,10097.0,474.0,155.0,535.0,141.0,463.0,618.0,997.0,933.0,4956.0,2433.0,24.0,357.0,20274.0,21484.0,2257348.0,0.6633730624343852,10451,48.6,10429,604,0,0,5103,5348,184677,95.2,91.4,90.6,8518,2099,0.246419,6419,32386.0,10315.0,382.0,4.0,328.0,393.0,983.0,1.0,742.0,50.0,3127.0,3298.0,3.0,228.0,29656.0,24199.0,2640812.0,0.7472055826591737,10091,41.7,13312,796,4854,5237,0,0,188793,94.9,91.2,90.5,6909,1663,0.240701,5246,1589,14092,0.1127590122055066,490.0,584.0,0.839041095890411,85.0,725.0,0.1172413793103448,2.39754303173582e-05,0.0,0.0,625,0.0535790827261037,8652,10522,11252,0.9351226448631356,32386,0.0005618853684796,1798,0.009649231149262,0.3248934724881121,1.6389408099688474,,,,,,,,,
318,R,A1,2,P3,2,15,R,A1,2,P3,2,15,216784.0,43737.0,5995.0,5813.0,5273.0,563.0,5321.0,8075.0,22807.0,9676.0,289.0,4468.0,530.0,4918.0,102086.0,194288.0,21603179.0,0.8962285039486309,103111,53.1,75482,15695,0,0,51036,52075,2487435,80.3,4.1,4.7,90594,31641,0.349262,58953,216784.0,47889.0,4325.0,520.0,4788.0,9650.0,23881.0,2.0,5339.0,480.0,4634.0,312.0,128.0,885.0,239493.0,202258.0,23483437.0,0.932993209830984,99053,49.0,89626,13579,49055,49998,0,0,2545401,79.2,4.1,4.4,81111,29376,0.36217,51735,55415,2581651,0.0214649462688798,85131.0,108041.0,0.7879508705028646,1002.0,165860.0,0.0060412395996623,0.0043255726208654,0.0,0.0,107440,0.970656259034403,3056,3420,4575,0.7475409836065574,216784,0.0037611238720588,863,0.2478042659974905,0.0157760720348365,0.0580113308681344,,1.0,,,1.0,,,1.0,Safe
319,R,A1,2,P4,3,15,R,A1,2,P4,3,15,280175.0,74982.0,15585.0,14558.0,8270.0,1228.0,6228.0,7012.0,23778.0,9424.0,325.0,4944.0,956.0,5526.0,110033.0,229314.0,24632427.0,0.818467029535112,110063,48.0,105582,13669,0,0,54594,55469,2622727,80.0,6.9,7.2,96890,32091,0.331211,64799,280175.0,76592.0,7168.0,2319.0,13032.0,19277.0,24341.0,2.0,5671.0,525.0,5119.0,387.0,336.0,1563.0,356632.0,251096.0,27565231.0,0.8962112965111091,108354,43.2,130595,12147,53921,54433,0,0,2774135,78.9,6.1,6.4,88719,30966,0.349035,57753,57692,2775637,0.0207851386906861,90783.0,116046.0,0.7823018458197611,949.0,179816.0,0.0052776171197223,0.0045968247257196,0.0,0.0,115636,0.9435668124551212,6522,7397,8671,0.8530734632683659,280175,0.0048609347592723,1271,0.2063638797180333,0.0264013562951726,0.1141512345679012,,,,,,,,,
320,R,A1,6,A11,10,0,R,A1,6,A11,10,0,110731.0,51081.0,593.0,235.0,1318.0,155.0,1871.0,2922.0,6237.0,2827.0,6152.0,5607.0,54.0,1298.0,76209.0,65150.0,6735748.0,0.5883627891015163,34798,53.4,25750,4602,0,0,17493,17305,804627,77.1,12.2,13.2,30532,9427,0.308758,21105,110731.0,53586.0,963.0,2.0,532.0,1102.0,6632.0,2.0,1792.0,123.0,6536.0,5060.0,6.0,244.0,111634.0,67627.0,7121298.0,0.6107323152504719,32477,48.0,31090,4060,16186,16291,0,0,797301,76.8,12.2,12.6,26055,8403,0.32251,17652,8767,775314,0.0113076766316614,25217.0,34134.0,0.7387648678736743,214.0,51668.0,0.0041418285979716,0.0012903889678022,0.0,0.0,32257,0.8322883608122403,5398,6206,6969,0.8905151384703688,110731,0.0019211427387489,1284,0.1456547850195519,0.0560457324507138,0.2940396095896901,,,,,,,,,
321,R,A1,6,A12,11,0,R,A1,6,A12,11,0,88750.0,29094.0,581.0,200.0,1150.0,181.0,1432.0,4554.0,5636.0,2253.0,10932.0,3889.0,47.0,1206.0,73929.0,59171.0,6255385.0,0.6667154929577465,34241,57.9,20272,4658,0,0,17118,17123,772481,81.5,19.9,20.9,29511,8270,0.280234,21241,88750.0,30412.0,1043.0,4.0,497.0,1107.0,5716.0,1.0,2067.0,155.0,4626.0,9112.0,9.0,279.0,86764.0,65247.0,7112279.0,0.7351774647887324,34469,52.8,26282,4496,17156,17313,0,0,810595,81.4,23.2,24.0,26549,7492,0.282195,19057,16781,704772,0.0238105373085196,24626.0,31633.0,0.7784908165523345,300.0,47122.0,0.006366453036798,0.0011509231847557,0.0,0.0,29263,0.7261650702268103,8359,9849,10825,0.909838337182448,88750,0.001539780351157,1909,0.1648619718309859,0.1109746478873239,0.4636569061293663,,,,,,,,,
322,R,A1,6,A23,22,0,R,A1,6,A23,22,0,115629.0,70749.0,310.0,37.0,1187.0,106.0,1149.0,1641.0,5303.0,2498.0,2651.0,1882.0,3.0,1216.0,43509.0,53938.0,5622802.0,0.466474673308599,24882,46.1,26165,2891,0,0,12339,12543,581251,72.5,8.6,8.7,21940,6504,0.296445,15436,115629.0,73195.0,831.0,3.0,225.0,869.0,5345.0,2.0,1274.0,129.0,2173.0,1916.0,0.0,102.0,70780.0,56011.0,5982574.0,0.4844027017443721,24155,43.1,29186,2670,11939,12216,0,0,592100,72.5,11.3,11.2,19847,6022,0.303421,13825,3092,597272,0.0051768708394165,18415.0,26828.0,0.6864097211868198,131.0,38918.0,0.0033660516984428,0.000995647715509,0.0,0.0,24972,0.8534226444755818,2720,3161,3703,0.853632190116122,115629,0.002006121264495,869,0.1079832913888384,0.0273374326509785,0.2047677657575954,,,,,,,,,
323,R,A1,6,A24,23,0,R,A1,6,A24,23,0,375976.0,306193.0,863.0,186.0,1550.0,174.0,1683.0,4505.0,6765.0,2776.0,8422.0,4086.0,21.0,1562.0,126355.0,107358.0,9269877.0,0.2855448220099155,38669,36.0,63784,4905,0,0,19381,19288,868002,79.6,18.1,18.5,33275,9283,0.278978,23992,375976.0,306172.0,1361.0,15.0,711.0,1302.0,7186.0,7.0,2204.0,259.0,4743.0,7663.0,1.0,261.0,228964.0,120479.0,10416745.0,0.3204433261697555,37225,30.9,78965,4289,18527,18698,0,0,893201,78.3,19.1,19.6,29282,8531,0.291339,20751,11020,809483,0.013613627463455,25823.0,34630.0,0.745682933872365,243.0,53433.0,0.0045477513895907,0.0013374251186251,0.0,0.0,33835,0.7562076749435666,8727,10036,10950,0.9165296803652968,375976,0.0065230474062716,1974,0.0449962231631806,0.0266931931825435,0.418288667528029,,,,,,,,,
324,R,A1,6,B11,10,1,R,A1,6,B11,10,1,73210.0,33360.0,363.0,129.0,1048.0,84.0,1140.0,863.0,4565.0,1917.0,4588.0,1640.0,29.0,1036.0,61827.0,47512.0,4819874.0,0.6489823794563584,22942,48.3,21473,3097,0,0,11409,11533,558373,76.2,4.7,5.7,20242,6418,0.317064,13824,73210.0,35055.0,741.0,12.0,291.0,821.0,4558.0,1.0,1167.0,84.0,1777.0,4104.0,22.0,164.0,95316.0,49416.0,5077181.0,0.6749897554978828,21415,43.3,25081,2920,10623,10792,0,0,545160,75.4,5.8,6.5,17355,5677,0.32711,11678,12267,582022,0.0210765228805784,20096.0,27095.0,0.7416866580549917,213.0,39709.0,0.005364023269284,0.0009641370976381,0.0,0.0,24010,0.9414947847227668,1103,1335,1746,0.7646048109965635,73210,0.0012701669803741,464,0.1639803305559349,0.0182352137686108,0.0965641952983725,,,,,,,,,
325,R,A1,6,B12,11,1,R,A1,6,B12,11,1,74147.0,33223.0,665.0,131.0,953.0,134.0,1124.0,1859.0,3681.0,1644.0,3132.0,4555.0,43.0,887.0,36841.0,50271.0,5141238.0,0.6779910178429336,29496,58.7,16612,4163,0,0,14729,14767,630390,78.0,19.9,20.4,24782,5015,0.202365,19767,74147.0,34031.0,821.0,12.0,389.0,950.0,3780.0,0.0,1298.0,99.0,5040.0,2713.0,12.0,176.0,62336.0,52525.0,5586256.0,0.7083900899564379,28166,53.6,20518,3841,14097,14069,0,0,640263,76.8,18.6,19.1,21140,4445,0.210265,16695,58908,682648,0.0862933752094783,22589.0,29943.0,0.7544000267174298,3352.0,43825.0,0.0764860239589275,0.0010398210955916,0.0,0.0,30863,0.8464428720311558,4516,5360,6416,0.8354114713216958,74147,0.0012864235909548,1359,0.2081203555100004,0.0722888316452452,0.2711452853095912,,,,,,,,,
326,R,A1,6,B23,22,1,R,A1,6,B23,22,1,95240.0,47629.0,439.0,140.0,1243.0,169.0,1209.0,1487.0,4755.0,1863.0,5655.0,2566.0,9.0,1204.0,56147.0,53974.0,5576447.0,0.5667156656866863,28568,52.9,22557,2849,0,0,14297,14271,651345,81.0,17.7,19.7,25171,6963,0.276628,18208,95240.0,49559.0,938.0,77.0,581.0,903.0,4794.0,0.0,1405.0,151.0,3289.0,4040.0,3.0,232.0,83600.0,57697.0,6077537.0,0.6058063838723226,27733,48.1,27400,2564,13681,14052,0,0,665198,81.3,21.2,22.6,22257,6336,0.284674,15921,19305,619485,0.0311629821545315,21479.0,27597.0,0.778309236511215,294.0,40336.0,0.0072887742959143,0.0010258119010428,0.0,0.0,26237,0.7687597058220282,5827,6760,7426,0.9103151090762188,95240,0.0016523795002162,1445,0.1377414951700966,0.0709785804283914,0.371244988741831,,,,,,,,,
327,R,A1,6,B24,23,1,R,A1,6,B24,23,1,148877.0,84307.0,502.0,80.0,1774.0,204.0,1730.0,2082.0,6913.0,2986.0,3083.0,3833.0,2.0,1521.0,74957.0,80868.0,8207822.0,0.5431866574420495,37025,45.8,39769,4074,0,0,18711,18314,843665,82.5,20.2,20.9,32599,9839,0.301819,22760,148877.0,88965.0,1085.0,17.0,431.0,1251.0,6790.0,0.0,1708.0,222.0,4663.0,2542.0,2.0,226.0,103621.0,82135.0,8428593.0,0.5516970384948648,34390,41.9,44235,3510,17324,17066,0,0,832397,81.7,20.8,21.2,27643,8522,0.308288,19121,20690,749823,0.0275931786568296,25246.0,31915.0,0.7910386965376782,332.0,49859.0,0.0066587777532642,0.001254797308757,0.0,0.0,31154,0.743869535111387,8251,9663,10481,0.9219540120217536,148877,0.0025829620207234,1797,0.1046299965743533,0.064905929055529,0.424541979702122,,,,,,,,,
328,R,A1,6,C11,10,2,R,A1,6,C11,10,2,140478.0,62332.0,729.0,234.0,1707.0,219.0,2042.0,5995.0,7279.0,2941.0,10838.0,3835.0,60.0,1651.0,164870.0,94407.0,9384505.0,0.672041173706915,44884,47.5,43623,5900,0,0,22156,22728,1018329,74.6,21.7,22.8,38791,11176,0.288108,27615,140478.0,66985.0,1349.0,6.0,645.0,1425.0,7552.0,1.0,2669.0,209.0,4752.0,9433.0,9.0,468.0,160239.0,97725.0,9813245.0,0.6956605304745227,42932,43.9,49492,5301,21009,21923,0,0,1028657,74.1,22.4,22.9,33335,9906,0.297165,23429,5435,878270,0.0061883020028009,26743.0,39469.0,0.6775697382756087,265.0,58952.0,0.0044951825213733,0.0014417664843077,0.0,0.0,36314,0.7114254368779876,12224,14123,15286,0.9239173099568232,140478,0.0024372424131812,2386,0.1292515554036931,0.1005353151383134,0.5114064310544612,,,,,,,,,
329,R,A1,6,C12,11,2,R,A1,6,C12,11,2,83026.0,24091.0,341.0,130.0,1523.0,119.0,1774.0,2670.0,6934.0,3048.0,3890.0,3368.0,29.0,1470.0,47679.0,65686.0,7155343.0,0.7911497603160456,39066,59.5,21526,5094,0,0,19482,19584,893035,67.5,10.7,11.1,33419,9203,0.275382,24216,83026.0,26556.0,1044.0,3.0,255.0,1267.0,7140.0,0.0,1911.0,178.0,3893.0,3056.0,3.0,189.0,74212.0,67128.0,7631492.0,0.8085178136969142,37809,56.3,24701,4618,18585,19224,0,0,918021,66.0,10.7,10.9,29565,8519,0.288145,21046,2656,915139,0.0029022913459048,25155.0,40584.0,0.6198255470136014,158.0,60416.0,0.0026152012711864,0.0014870735479681,0.0,0.0,38695,0.8549114047103531,5203,6250,7183,0.8701099819017124,83026,0.0014404710246215,1444,0.2330294124732011,0.0752776238768578,0.258083164718999,,,,,,,,,
330,R,A1,6,C23,22,2,R,A1,6,C23,22,2,182598.0,104936.0,639.0,147.0,1718.0,183.0,1715.0,4423.0,7409.0,3060.0,14222.0,3170.0,15.0,1654.0,116405.0,86511.0,8646227.0,0.4737784641671869,39140,45.2,42330,5041,0,0,19476,19664,903044,81.3,15.5,16.6,34488,10255,0.29735,24233,182598.0,107554.0,1514.0,45.0,579.0,1375.0,7585.0,2.0,2287.0,196.0,4015.0,11626.0,4.0,397.0,145657.0,95275.0,9612677.0,0.5217746087032716,40030,42.0,50636,4609,19790,20240,0,0,963583,82.0,22.4,22.8,32106,9685,0.301657,22421,21277,864792,0.0246036041036457,28935.0,36976.0,0.7825346170488966,359.0,56709.0,0.0063305648133453,0.0014394983847982,0.0,0.0,36180,0.7754962061130878,6952,8080,8811,0.9170355237770969,182598,0.003168009155612,1723,0.0990700883908914,0.0442502108456828,0.3334158620120492,,,,,,,,,
331,R,A1,6,C24,23,2,R,A1,6,C24,23,2,161913.0,37811.0,720.0,66.0,3191.0,288.0,4019.0,5222.0,17838.0,3358.0,4313.0,4808.0,7.0,3777.0,79367.0,136147.0,15289007.0,0.8408651559788282,86692,63.7,37348,12107,0,0,42590,44102,2055830,79.0,7.9,8.0,76652,23035,0.300514,53617,161913.0,40667.0,2235.0,9.0,709.0,2763.0,17541.0,0.0,3820.0,374.0,5407.0,3334.0,1.0,329.0,142080.0,139264.0,16450375.0,0.860116235262147,83381,59.9,45100,10783,41116,42265,0,0,2099250,77.8,8.6,8.8,67765,20912,0.308596,46853,53501,2182826,0.0245099701029766,72926.0,95293.0,0.7652818150336331,1268.0,143645.0,0.0088273173448431,0.0035906421017687,0.0,0.0,91803,0.913735443415945,5434,6770,8176,0.8280332681017613,161913,0.0028091318985564,1571,0.2834948398213855,0.0418125783599834,0.1262635682047073,,,,,,,,,
332,R,A1,6,D11,10,3,R,A1,6,D11,10,3,91927.0,30002.0,545.0,203.0,1401.0,150.0,1901.0,4457.0,6905.0,2494.0,6372.0,3134.0,32.0,1544.0,54152.0,67610.0,7233816.0,0.7354748876826177,38729,57.3,23330,5551,0,0,19404,19325,890050,75.1,12.1,13.0,33411,9806,0.293496,23605,91927.0,31091.0,1172.0,24.0,561.0,1236.0,7191.0,4.0,2184.0,206.0,3706.0,5189.0,10.0,259.0,94342.0,70539.0,7947234.0,0.7673371261979615,36249,51.4,29404,4886,18145,18104,0,0,879087,73.9,12.3,12.6,28630,8777,0.306567,19853,8291,863388,0.009602866845497,26740.0,37815.0,0.7071268015337829,277.0,56262.0,0.0049233941203654,0.0014315658953447,0.0,0.0,36373,0.8369690275668461,6081,7052,7958,0.886152299572757,91927,0.0015949001503189,1580,0.1978363266504944,0.0767130440458189,0.2987376090824367,,,,,,,,,
333,R,A1,6,D12,11,3,R,A1,6,D12,11,3,198265.0,33181.0,733.0,199.0,3887.0,452.0,5040.0,7357.0,22864.0,9630.0,8423.0,7308.0,34.0,4647.0,109614.0,171993.0,19512620.0,0.8674904799132475,114701,66.7,40433,16859,0,0,57365,57336,2726515,80.8,7.3,8.0,101269,31490,0.310954,69779,198265.0,37408.0,3365.0,7.0,497.0,3465.0,23036.0,2.0,5665.0,440.0,8284.0,6773.0,11.0,475.0,181538.0,175713.0,21069470.0,0.886253246917005,111279,63.3,49350,15084,55694,55585,0,0,2806997,80.0,7.9,8.7,89895,28690,0.31915,61205,99495,2913938,0.0341445150857705,100015.0,126865.0,0.7883577030701927,1405.0,191883.0,0.0073221702808482,0.0048264176208549,0.0,0.0,121650,0.9287393880168572,6785,8114,10071,0.8056796743123821,198265,0.0034398259303903,1836,0.3067863717751494,0.0409250245883035,0.1162797363141301,,,,,,,,,
334,R,A1,6,D23,22,3,R,A1,6,D23,22,3,177862.0,114178.0,603.0,101.0,1481.0,194.0,1503.0,2660.0,5969.0,2200.0,4443.0,2966.0,5.0,1305.0,62948.0,76345.0,7842641.0,0.4292372738415176,34651,45.4,37530,4164,0,0,17277,17374,791807,80.1,18.7,19.4,30492,9104,0.29857,21388,177862.0,122780.0,1056.0,13.0,414.0,1118.0,6024.0,2.0,1754.0,151.0,3724.0,3418.0,0.0,193.0,109694.0,75826.0,7683067.0,0.4263192812405123,32552,42.9,39669,3605,16233,16319,0,0,796839,79.1,20.1,20.2,25885,7909,0.305544,17976,15163,725449,0.0209015382197783,24393.0,31851.0,0.7658472261467458,288.0,48451.0,0.0059441497595508,0.0012045948265717,0.0,0.0,30188,0.7668936083731328,7224,8421,9090,0.9264026402640264,177862,0.0030858412711829,1695,0.0848635458951321,0.0473456949770046,0.3937070456776848,1.0,,,,1.0,,,1.0,Safe
335,R,A1,6,D24,23,3,R,A1,6,D24,23,3,193163.0,111182.0,759.0,91.0,2126.0,289.0,2200.0,3256.0,8171.0,3513.0,4874.0,4516.0,6.0,1996.0,76786.0,102415.0,10394866.0,0.5301998830003676,47276,46.2,50114,5025,0,0,23736,23540,1065341,82.7,24.3,25.6,41404,12332,0.297846,29072,193163.0,115989.0,1603.0,20.0,670.0,1545.0,8616.0,3.0,2303.0,230.0,5971.0,3745.0,0.0,356.0,139406.0,106007.0,10877298.0,0.548795576792657,43986,41.5,57650,4371,22100,21886,0,0,1054039,83.1,24.8,25.6,34991,10777,0.307993,24214,24127,895397,0.0269455894982895,30850.0,38799.0,0.7951235856594242,363.0,59124.0,0.0061396387253907,0.001496828133508,0.0,0.0,37397,0.701816612243366,12777,14863,15799,0.9407557440344324,193163,0.0033513080785413,2193,0.0968016649151235,0.0769453777379726,0.5112303511849482,,,,,,,,,
336,R,A1,6,E11,10,4,R,A1,6,E11,10,4,88447.0,28205.0,683.0,218.0,1336.0,207.0,1805.0,3171.0,6728.0,3233.0,6395.0,2809.0,38.0,1315.0,51159.0,65346.0,7009313.0,0.7388153357377865,38964,59.6,21604,4778,0,0,19558,19406,891222,81.3,18.6,19.6,34223,10212,0.298396,24011,88447.0,29949.0,1108.0,2.0,512.0,1255.0,6899.0,1.0,1928.0,341.0,3676.0,4975.0,15.0,284.0,87607.0,68220.0,7642257.0,0.7713093717141339,37769,55.4,25909,4542,18850,18919,0,0,913163,80.4,19.0,19.8,29968,9178,0.30626,20790,19136,823330,0.023242199361131,27872.0,35636.0,0.7821304299023459,342.0,54424.0,0.0062839923563133,0.0013665299544848,0.0,0.0,34243,0.7643356175085377,8304,9804,10713,0.9151498179781574,88447,0.0015345234109158,2005,0.1935792056259681,0.1108460433932185,0.408295852073963,,,,,,,,,
337,R,A1,6,E12,11,4,R,A1,6,E12,11,4,83843.0,20897.0,635.0,240.0,1305.0,166.0,1910.0,2946.0,7394.0,3015.0,6010.0,3066.0,43.0,1537.0,48093.0,65184.0,7196405.0,0.7774530968596066,40300,61.8,19895,4989,0,0,19858,20442,939939,77.1,11.0,11.5,35245,10826,0.307164,24419,83843.0,23012.0,1157.0,3.0,471.0,1236.0,7897.0,1.0,2072.0,161.0,3631.0,4886.0,5.0,341.0,88115.0,67734.0,7789043.0,0.8078670849086984,38349,56.6,24597,4788,18867,19482,0,0,948527,75.6,11.8,12.0,30480,9619,0.315584,20861,19498,937576,0.0207961807896106,29744.0,40695.0,0.7309006020395626,393.0,62604.0,0.0062775541498945,0.0015547016548642,0.0,0.0,38951,0.8602252650176678,4888,5775,6632,0.8707780458383595,83843,0.001454645678671,1401,0.2322853428431711,0.0688787376405901,0.2364864864864864,,,,,,,,,
338,R,A1,6,E23,22,4,R,A1,6,E23,22,4,77384.0,65278.0,188.0,34.0,337.0,14.0,96.0,219.0,539.0,221.0,1825.0,1028.0,4.0,176.0,41501.0,23503.0,1779323.0,0.3037191150625452,79,0.3,23377,47,0,0,42,37,1043,91.2,78.9,67.4,40,6,0.15,34,77384.0,67604.0,117.0,13.0,152.0,154.0,553.0,1.0,106.0,31.0,1064.0,1766.0,0.0,30.0,60170.0,25700.0,1706824.0,0.3321099968985836,73,0.3,25579,48,40,33,0,0,884,85.5,73.9,81.3,30,6,0.2,24,45,140,0.3214285714285714,2.0,2.0,1.0,1.0,26.0,0.0384615384615384,1.3255602558050656e-07,0.0,0.0,9,0.1551724137931034,40,52,86,0.6046511627906976,77384,0.0013425843683823,23,5.815155587718392e-05,0.0006719735345807,1.4857142857142858,,,,,,,,,
